method,function_name,target,run_id,found,validated,best_chromosome,best_fitness,reached_branch,generation,evaluations,runtime,actual_output,actual_validated
GA_ADAPTIVE,string_category,other,22,True,True,['19AT'],0.0,other,0,80,0.000171332998434,other,True
GA_ADAPTIVE,string_category,other,23,True,True,['ZJIG'],0.0,other,0,80,0.0001663750008447,other,True
GA_ADAPTIVE,string_category,other,24,True,True,['Aorf'],0.0,other,0,80,0.0001759169972501,other,True
GA_ADAPTIVE,string_category,other,25,True,True,['Te7'],0.0,other,0,80,0.0001815839932532,other,True
GA_ADAPTIVE,string_category,other,26,True,True,['hJ'],0.0,other,0,80,0.0001731250085867,other,True
GA_ADAPTIVE,string_category,other,27,True,True,['QpgS'],0.0,other,0,80,0.0001646669988986,other,True
GA_ADAPTIVE,string_category,other,28,True,True,['R8L'],0.0,other,0,80,0.0001722500019241,other,True
GA_ADAPTIVE,string_category,other,29,True,True,['QR'],0.0,other,0,80,0.0001579590025357,other,True
GA_ADAPTIVE,string_category,short_palindrome,0,True,True,['x'],0.0,short_palindrome,0,80,0.0001790419919416,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,1,True,True,['E'],0.0,short_palindrome,0,80,0.0001741250016493,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,2,True,True,['K'],0.0,short_palindrome,0,80,0.0001730829972075,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,3,True,True,['0'],0.0,short_palindrome,0,80,0.0001671249920036,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,4,True,True,['u'],0.0,short_palindrome,0,80,0.0001786670036381,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,5,True,True,['S'],0.0,short_palindrome,0,80,0.0001743750035529,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,6,True,True,['U'],0.0,short_palindrome,0,80,0.0001781250030035,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,7,True,True,['h'],0.0,short_palindrome,0,80,0.0001761250023264,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,8,True,True,['V'],0.0,short_palindrome,0,80,0.0001781669998308,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,9,True,True,['4'],0.0,short_palindrome,0,80,0.0001679169945418,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,10,True,True,['m'],0.0,short_palindrome,0,80,0.0001642499992158,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,11,True,True,['o'],0.0,short_palindrome,0,80,0.0001746249909047,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,12,True,True,['0'],0.0,short_palindrome,0,80,0.0001695419923635,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,13,True,True,['R'],0.0,short_palindrome,0,80,0.0001669170014793,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,14,True,True,['f'],0.0,short_palindrome,0,80,0.0001666250027483,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,15,True,True,['C'],0.0,short_palindrome,0,80,0.000164750003023,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,16,True,True,['H'],0.0,short_palindrome,0,80,0.000175749999471,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,17,True,True,['t'],0.0,short_palindrome,0,80,0.0001756249985191,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,18,True,True,['n'],0.0,short_palindrome,0,80,0.0001755419943947,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,19,True,True,['5'],0.0,short_palindrome,0,80,0.0001788749941624,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,20,True,True,['j'],0.0,short_palindrome,0,80,0.0001711249933578,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,21,True,True,['k'],0.0,short_palindrome,0,80,0.0001701250002952,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,22,True,True,['R'],0.0,short_palindrome,0,80,0.0001688749907771,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,23,True,True,['5'],0.0,short_palindrome,0,80,0.0001806669897632,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,24,True,True,['n1n'],0.0,short_palindrome,0,80,0.0001698330015642,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,25,True,True,['c'],0.0,short_palindrome,0,80,0.000166290992638,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,26,True,True,['G'],0.0,short_palindrome,0,80,0.0001711669901851,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,27,True,True,['B'],0.0,short_palindrome,0,80,0.0001748749928083,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,28,True,True,['t'],0.0,short_palindrome,0,80,0.0001824999926611,short_palindrome,True
GA_ADAPTIVE,string_category,short_palindrome,29,True,True,['u'],0.0,short_palindrome,0,80,0.000172082989593,short_palindrome,True
GA_ADAPTIVE,transaction_pattern,contains_zero,0,True,True,"[[-4, 18, 1, 12, -19, 0, 2, -18]]",0.0,contains_zero,0,80,0.0001622919953661,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,1,True,True,"[[-4, -10, 17, 15, 0, -12, -13, -20]]",0.0,contains_zero,0,80,0.0001642080023884,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,2,True,True,"[[10, 0, 2, -15, 19]]",0.0,contains_zero,0,80,0.0001690420031081,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,3,True,True,"[[3, 0, 0, 7, -19, -18, 3, 13]]",0.0,contains_zero,0,80,0.0001563340047141,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,4,True,True,"[[-3, 1, 0, 4, -13]]",0.0,contains_zero,0,80,0.0001649999903747,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,5,True,True,"[[-19, 4, 0, -8, 7, -15]]",0.0,contains_zero,0,80,0.0001562909892527,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,6,True,True,"[[0, -20, -9, -15, -15, 15, -19]]",0.0,contains_zero,0,80,0.0001545410050312,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,7,True,True,"[[14, 0, -17, 4, 9]]",0.0,contains_zero,0,80,0.0001571669999975,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,8,True,True,"[[20, -18, 3, 20, 19, 0]]",0.0,contains_zero,0,80,0.000157415997819,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,9,True,True,"[[-15, -6, -5, -16, 0, -2, -14]]",0.0,contains_zero,0,80,0.000162458003615,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,10,True,True,"[[13, -14, 0, 10, -12, -1]]",0.0,contains_zero,0,80,0.000156166992383,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,11,True,True,"[[10, 12, 2, 0, 2, -16, -9, 10]]",0.0,contains_zero,0,80,0.0001658340042922,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,12,True,True,"[[0, 11, 13, 15, 0, 2, -10]]",0.0,contains_zero,0,80,0.0001735409896355,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,13,True,True,"[[10, -19, -18, 19, 3, 0]]",0.0,contains_zero,0,80,0.0001518339995527,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,14,True,True,"[[-14, -11, 0, 17, 11, 12, -15, -5]]",0.0,contains_zero,0,80,0.0001856250019045,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,15,True,True,"[[0, -18, 20]]",0.0,contains_zero,0,80,0.0001550419983686,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,16,True,True,"[[-9, -14, 0, -18, 11, -19]]",0.0,contains_zero,0,80,0.0001571659959154,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,17,True,True,"[[-18, 15, -5, 8, -19, 0]]",0.0,contains_zero,0,80,0.0001639170077396,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,18,True,True,"[[-5, 11, 0]]",0.0,contains_zero,0,80,0.0001587500009918,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,19,True,True,"[[0, -16, -13, -8, 2]]",0.0,contains_zero,0,80,0.0001505419932072,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,20,True,True,"[[0, -2, -15, -13, 8, -17]]",0.0,contains_zero,0,80,0.0001479580096201,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,21,True,True,"[[14, -14, -1, 0]]",0.0,contains_zero,0,80,0.0001611250045243,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,22,True,True,"[[-19, 0, 17]]",0.0,contains_zero,0,80,0.000156958005391,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,23,True,True,"[[-1, -14, 7, -16, -7, -4, 0, 18]]",0.0,contains_zero,0,80,0.0001585839927429,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,24,True,True,"[[17, 6, 15, 0]]",0.0,contains_zero,0,80,0.000167666003108,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,25,True,True,"[[-18, 18, 5, 0, 10, -2, 12, -20]]",0.0,contains_zero,0,80,0.0001553329930175,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,26,True,True,[[0]],0.0,contains_zero,0,80,0.0001690839999355,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,27,True,True,"[[14, 2, 7, 15, 0, 12, -8]]",0.0,contains_zero,0,80,0.0001627080055186,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,28,True,True,"[[6, 10, -7, 0, -19, -4, 18, 9]]",0.0,contains_zero,0,80,0.0001726659975247,contains_zero,True
GA_ADAPTIVE,transaction_pattern,contains_zero,29,True,True,"[[-5, 12, 18, 0, -12, 16, 18, 4]]",0.0,contains_zero,0,80,0.0001587080041645,contains_zero,True
GA_ADAPTIVE,transaction_pattern,empty,0,True,True,[[]],0.0,empty,0,80,0.0001431249984307,empty,True
GA_ADAPTIVE,transaction_pattern,empty,1,True,True,[[]],0.0,empty,0,80,0.0001380829926347,empty,True
GA_ADAPTIVE,transaction_pattern,empty,2,True,True,[[]],0.0,empty,0,80,0.0001307500060647,empty,True
GA_ADAPTIVE,transaction_pattern,empty,3,True,True,[[]],0.0,empty,0,80,0.0001273329980904,empty,True
GA_ADAPTIVE,transaction_pattern,empty,4,True,True,[[]],0.0,empty,0,80,0.0001315840054303,empty,True
GA_ADAPTIVE,transaction_pattern,empty,5,True,True,[[]],0.0,empty,0,80,0.000138290997711,empty,True
GA_ADAPTIVE,transaction_pattern,empty,6,True,True,[[]],0.0,empty,0,80,0.0001319580042036,empty,True
GA_ADAPTIVE,transaction_pattern,empty,7,True,True,[[]],0.0,empty,0,80,0.0001279999996768,empty,True
GA_ADAPTIVE,transaction_pattern,empty,8,True,True,[[]],0.0,empty,0,80,0.0001252499932888,empty,True
GA_ADAPTIVE,transaction_pattern,empty,9,True,True,[[]],0.0,empty,0,80,0.0001287500053877,empty,True
GA_ADAPTIVE,transaction_pattern,empty,10,True,True,[[]],0.0,empty,0,80,0.0001352079998468,empty,True
GA_ADAPTIVE,transaction_pattern,empty,11,True,True,[[]],0.0,empty,0,80,0.0001360829919576,empty,True
GA_ADAPTIVE,transaction_pattern,empty,12,True,True,[[]],0.0,empty,0,80,0.0001298330025747,empty,True
GA_ADAPTIVE,transaction_pattern,empty,13,True,True,[[]],0.0,empty,0,80,0.0001255410024896,empty,True
GA_ADAPTIVE,transaction_pattern,empty,14,True,True,[[]],0.0,empty,0,80,0.0001391660043736,empty,True
GA_ADAPTIVE,transaction_pattern,empty,15,True,True,[[]],0.0,empty,0,80,0.000127582999994,empty,True
GA_ADAPTIVE,transaction_pattern,empty,16,True,True,[[]],0.0,empty,0,80,0.0001346659992123,empty,True
GA_ADAPTIVE,transaction_pattern,empty,17,True,True,[[]],0.0,empty,0,80,0.0001297920098295,empty,True
GA_ADAPTIVE,transaction_pattern,empty,18,True,True,[[]],0.0,empty,0,80,0.0001366249925922,empty,True
GA_ADAPTIVE,transaction_pattern,empty,19,True,True,[[]],0.0,empty,0,80,0.0001307500060647,empty,True
GA_ADAPTIVE,transaction_pattern,empty,20,True,True,[[]],0.0,empty,0,80,0.000128792002215,empty,True
GA_ADAPTIVE,transaction_pattern,empty,21,True,True,[[]],0.0,empty,0,80,0.0001276249968213,empty,True
GA_ADAPTIVE,transaction_pattern,empty,22,True,True,[[]],0.0,empty,0,80,0.0001329579972662,empty,True
GA_ADAPTIVE,transaction_pattern,empty,23,True,True,[[]],0.0,empty,0,80,0.0001357919973088,empty,True
GA_ADAPTIVE,transaction_pattern,empty,24,True,True,[[]],0.0,empty,0,80,0.0001320830051554,empty,True
GA_ADAPTIVE,transaction_pattern,empty,25,True,True,[[]],0.0,empty,0,80,0.0001279999996768,empty,True
GA_ADAPTIVE,transaction_pattern,empty,26,True,True,[[]],0.0,empty,0,80,0.0001284589961869,empty,True
GA_ADAPTIVE,transaction_pattern,empty,27,True,True,[[]],0.0,empty,0,80,0.0001337499998044,empty,True
GA_ADAPTIVE,transaction_pattern,empty,28,True,True,[[]],0.0,empty,0,80,0.0001416250015608,empty,True
GA_ADAPTIVE,transaction_pattern,empty,29,True,True,[[]],0.0,empty,0,80,0.0001277919946005,empty,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,0,True,True,"[[18, 16, 16, 19, 19, 16]]",0.0,many_large_deposits,7,640,0.0038649999914923,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,1,True,True,"[[15, 20, 16, 13, 6, 11, 8, 18]]",0.0,many_large_deposits,4,400,0.0023591250064782,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,2,True,True,"[[19, 12, 9, 5, 20, 20, 16]]",0.0,many_large_deposits,8,720,0.004517459005001,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,3,True,True,"[[19, 12, 18, 8, 2, 17, 14, 16]]",0.0,many_large_deposits,7,640,0.0041087080026045,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,4,True,True,"[[18, 9, 11, 5, 20, 11, 17, 18]]",0.0,many_large_deposits,5,480,0.0029048750002402,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,5,True,True,"[[15, 13, 17, 13, 6, 7, 17, 16]]",0.0,many_large_deposits,5,480,0.0029684159962926,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,6,True,True,"[[4, 10, 20, 7, 16, 15, 17, 18]]",0.0,many_large_deposits,4,400,0.0023722090118099,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,7,True,True,"[[10, 18, 10, 16, 20, 14, 20]]",0.0,many_large_deposits,7,640,0.003883625002345,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,8,True,True,"[[4, 17, 14, 2, 12, 20, 19, 18]]",0.0,many_large_deposits,11,960,0.0064757079962873,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,9,True,True,"[[18, 3, 9, 13, 20, 20, 12, 12]]",0.0,many_large_deposits,9,800,0.0049531249969732,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,10,True,True,"[[18, 14, 6, 14, 19, 18, 18]]",0.0,many_large_deposits,9,800,0.0047802079934626,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,11,True,True,"[[20, 13, 8, 9, 18, 16, 17]]",0.0,many_large_deposits,7,640,0.0041499159997329,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,12,True,True,"[[8, 7, 20, 20, 8, 13, 17, 16]]",0.0,many_large_deposits,13,1120,0.0074088330002268,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,13,True,True,"[[17, 18, 15, 5, 16, 18, 15]]",0.0,many_large_deposits,10,880,0.0054926250013522,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,14,True,True,"[[15, 10, 18, 16, 15, 15, 17]]",0.0,many_large_deposits,13,1120,0.0076276659965515,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,15,True,True,"[[20, 19, 11, 9, 7, 3, 16, 18]]",0.0,many_large_deposits,10,880,0.0058857500116573,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,16,True,True,"[[16, 10, 16, 18, 16, 16, 15]]",0.0,many_large_deposits,12,1040,0.0070719579962315,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,17,True,True,"[[6, 6, 19, 14, 6, 19, 16, 15]]",0.0,many_large_deposits,8,720,0.0046412920055445,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,18,True,True,"[[8, 19, 14, 17, 20, 9, 15]]",0.0,many_large_deposits,2,240,0.0012257909984327,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,19,True,True,"[[15, 10, 16, 19, 18, 20, 16]]",0.0,many_large_deposits,12,1040,0.0070201670023379,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,20,True,True,"[[6, 20, 15, 15, 13, 11, 13, 17]]",0.0,many_large_deposits,9,800,0.0052147090027574,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,21,True,True,"[[2, 15, 16, 17, 20, 4, 18, 10]]",0.0,many_large_deposits,13,1120,0.0077219170052558,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,22,True,True,"[[8, 18, 7, 8, 11, 15, 20, 17]]",0.0,many_large_deposits,8,720,0.0044554170017363,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,23,True,True,"[[12, 10, 3, 15, 16, 19, 20, 10]]",0.0,many_large_deposits,4,400,0.0023317500017583,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,24,True,True,"[[20, 4, 9, 20, 19, 17, 12]]",0.0,many_large_deposits,6,560,0.0034597079938976,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,25,True,True,"[[15, 19, 18, 12, 16, 17, 5]]",0.0,many_large_deposits,7,640,0.00413404100982,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,26,True,True,"[[16, 17, 14, 15, 15, 9, 18]]",0.0,many_large_deposits,6,560,0.0031014999985927,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,27,True,True,"[[6, 12, 19, 9, 19, 6, 19, 16]]",0.0,many_large_deposits,11,960,0.0061324999987846,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,28,True,True,"[[15, 7, 17, 17, 8, 5, 13, 19]]",0.0,many_large_deposits,13,1120,0.0074794579995796,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_deposits,29,True,True,"[[20, 17, 9, 16, 15, 18, 17]]",0.0,many_large_deposits,10,880,0.0057417079951846,many_large_deposits,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,0,True,True,"[[2, -20, -7, -11, 4, -5, -8, -16]]",0.0,many_large_withdrawals,0,80,0.0001908330013975,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,1,True,True,"[[-12, -15, -20, -15, 6, -16]]",0.0,many_large_withdrawals,0,80,0.000183249998372,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,2,True,True,"[[-6, -19, -19, -8]]",0.0,many_large_withdrawals,0,80,0.0001953750033862,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,3,True,True,"[[-18, -15, 4, 1, -13, -16]]",0.0,many_large_withdrawals,0,80,0.000176667002961,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,4,True,True,"[[-20, -15, 11, -13, -16]]",0.0,many_large_withdrawals,2,240,0.0011670840031001,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,5,True,True,"[[-12, -10, 2, 8, -11, -15, -14]]",0.0,many_large_withdrawals,2,240,0.00118208299682,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,6,True,True,"[[-16, -17, 18, -6, -15, -2, -13]]",0.0,many_large_withdrawals,3,320,0.0017160840070573,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,7,True,True,"[[-13, -17, -11, -8, 4, -19, -2]]",0.0,many_large_withdrawals,0,80,0.000167334001162,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,8,True,True,"[[-17, -2, -15, -7, -16]]",0.0,many_large_withdrawals,0,80,0.0001809169916668,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,9,True,True,"[[-6, -6, 1, -11, -12, -19]]",0.0,many_large_withdrawals,1,160,0.0007092500018188,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,10,True,True,"[[-16, 4, -16, -11, 2, -20, 2, -20]]",0.0,many_large_withdrawals,0,80,0.000196249995497,many_large_withdrawals,True
GA_ADAPTIVE,transaction_pattern,many_large_withdrawals,11,True,True,"[[-19, 6, 18, -13, -15, -19, -14]]",0.0,many_large_withdrawals,0,80,0.0001713340025162,many_large_withdrawals,True
